run_id,kind,weight_type,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_1,xi_2,xi_3,xi_inf
2394,small_world,uniform,2415588,100,300,0.03,3,0.45,0.1,50,0.03,0,0.81,0.53,0.17,0.0
2395,small_world,uniform,2416597,100,300,0.03,3,0.45,0.1,50,0.15,7,0.68,0.33,0.05,0.0
2396,small_world,uniform,2417606,100,300,0.03,3,0.45,0.1,50,0.07,3,0.69,0.33,0.04,0.0
2397,small_world,uniform,2418615,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.42,0.05,0.0
2398,small_world,uniform,2419624,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.42,0.15,0.0
2399,small_world,uniform,2420633,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.41,0.13,0.0
2400,small_world,uniform,2421642,100,300,0.03,3,0.45,0.1,50,0.04,1,0.77,0.58,0.25,0.0
2401,small_world,uniform,2422651,100,300,0.03,3,0.45,0.1,50,0.14,8,0.65,0.19,0.0,0.0
2402,small_world,uniform,2423660,100,300,0.03,3,0.45,0.1,50,0.06,2,0.84,0.62,0.26,0.0
2403,small_world,uniform,2424669,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.43,0.13,0.0
2404,small_world,uniform,2425678,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.41,0.08,0.0
2405,small_world,uniform,2426687,100,300,0.03,3,0.45,0.1,50,0.04,1,0.69,0.32,0.03,0.0
2406,small_world,uniform,2427696,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.37,0.1,0.0
2407,small_world,uniform,2428705,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.46,0.21,0.0
2408,small_world,uniform,2429714,100,300,0.03,3,0.45,0.1,50,0.07,4,0.72,0.4,0.12,0.0
2409,small_world,uniform,2430723,100,300,0.03,3,0.45,0.1,50,0.13,4,0.75,0.44,0.1,0.0
2410,small_world,uniform,2431732,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.33,0.05,0.0
2411,small_world,uniform,2432741,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.56,0.24,0.0
2412,small_world,uniform,2433750,100,300,0.03,3,0.45,0.1,50,0.13,8,0.77,0.54,0.23,0.0
2413,small_world,uniform,2434759,100,300,0.03,3,0.45,0.1,50,0.1,3,0.8,0.5,0.1,0.0
2414,small_world,uniform,2435768,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.35,0.03,0.0
2415,small_world,uniform,2436777,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.08,0.0
2416,small_world,uniform,2437786,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.47,0.15,0.0
2417,small_world,uniform,2438795,100,300,0.03,3,0.45,0.1,50,0.05,2,0.73,0.4,0.15,0.0
2418,small_world,uniform,2439804,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8,0.54,0.19,0.0
2419,small_world,uniform,2440813,100,300,0.03,3,0.45,0.1,50,0.04,1,0.77,0.44,0.15,0.0
2420,small_world,uniform,2441822,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.3,0.03,0.0
2421,small_world,uniform,2442831,100,300,0.03,3,0.45,0.1,50,0.14,9,0.66,0.38,0.05,0.0
2422,small_world,uniform,2443840,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.33,0.04,0.0
2423,small_world,uniform,2444849,100,300,0.03,3,0.45,0.1,50,0.04,1,0.78,0.31,0.07,0.0
2424,small_world,uniform,2445858,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.29,0.06,0.0
2425,small_world,uniform,2446867,100,300,0.03,3,0.45,0.1,50,0.04,1,0.83,0.5,0.1,0.0
2426,small_world,uniform,2447876,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.06,0.0
2427,small_world,uniform,2448885,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.39,0.12,0.0
2428,small_world,uniform,2449894,100,300,0.03,3,0.45,0.1,50,0.14,8,0.72,0.35,0.09,0.0
2429,small_world,uniform,2450903,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.37,0.1,0.0
2430,small_world,uniform,2451912,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.41,0.14,0.0
2431,small_world,uniform,2452921,100,300,0.03,3,0.45,0.1,50,0.06,2,0.78,0.47,0.17,0.0
2432,small_world,uniform,2453930,100,300,0.03,3,0.45,0.1,50,0.06,2,0.78,0.52,0.22,0.0
2433,small_world,uniform,2454939,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.39,0.14,0.0
2434,small_world,uniform,2455948,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.36,0.04,0.0
2435,small_world,uniform,2456957,100,300,0.03,3,0.45,0.1,50,0.04,1,0.76,0.32,0.04,0.0
2436,small_world,uniform,2457966,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.39,0.09,0.0
2437,small_world,uniform,2458975,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.37,0.08,0.0
2438,small_world,uniform,2459984,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.43,0.05,0.0
2439,small_world,uniform,2460993,100,300,0.03,3,0.45,0.1,50,0.04,1,0.77,0.39,0.04,0.0
2440,small_world,uniform,2462002,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.41,0.05,0.0
2441,small_world,uniform,2463011,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.52,0.25,0.0
2442,small_world,uniform,2464020,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.52,0.26,0.0
2443,small_world,uniform,2465029,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.35,0.08,0.0
2444,small_world,uniform,2466038,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.46,0.2,0.0
2445,small_world,uniform,2467047,100,300,0.03,3,0.45,0.1,50,0.04,1,0.72,0.41,0.14,0.0
2446,small_world,uniform,2468056,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.35,0.02,0.0
2447,small_world,uniform,2469065,100,300,0.03,3,0.45,0.1,50,0.03,0,0.81,0.45,0.14,0.0
2448,small_world,uniform,2470074,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.33,0.07,0.0
2449,small_world,uniform,2471083,100,300,0.03,3,0.45,0.1,50,0.04,1,0.8,0.39,0.08,0.0
2450,small_world,uniform,2472092,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.38,0.09,0.0
2451,small_world,uniform,2473101,100,300,0.03,3,0.45,0.1,50,0.13,9,0.68,0.28,0.07,0.0
2452,small_world,uniform,2474110,100,300,0.03,3,0.45,0.1,50,0.04,1,0.79,0.51,0.1,0.0
2453,small_world,uniform,2475119,100,300,0.03,3,0.45,0.1,50,0.08,2,0.83,0.62,0.35,0.0
2454,small_world,uniform,2476128,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.32,0.06,0.0
2455,small_world,uniform,2477137,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.32,0.02,0.0
2456,small_world,uniform,2478146,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.43,0.13,0.0
2457,small_world,uniform,2479155,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.45,0.12,0.0
2458,small_world,uniform,2480164,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.48,0.22,0.0
2459,small_world,uniform,2481173,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.38,0.12,0.0
2460,small_world,uniform,2482182,100,300,0.03,3,0.45,0.1,50,0.06,3,0.78,0.43,0.1,0.0
2461,small_world,uniform,2483191,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.36,0.09,0.0
2462,small_world,uniform,2484200,100,300,0.03,3,0.45,0.1,50,0.04,1,0.79,0.45,0.1,0.0
2463,small_world,uniform,2485209,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.39,0.12,0.0
2464,small_world,uniform,2486218,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.26,0.03,0.0
2465,small_world,uniform,2487227,100,300,0.03,3,0.45,0.1,50,0.1,4,0.74,0.44,0.1,0.0
2466,small_world,uniform,2488236,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.47,0.14,0.0
2467,small_world,uniform,2489245,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.4,0.12,0.0
2468,small_world,uniform,2490254,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.33,0.03,0.0
2469,small_world,uniform,2491263,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.39,0.11,0.0
2470,small_world,uniform,2492272,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.33,0.07,0.0
2471,small_world,uniform,2493281,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.31,0.07,0.0
2472,small_world,uniform,2494290,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.03,0.0
2473,small_world,uniform,2495299,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.36,0.07,0.0
2474,small_world,uniform,2496308,100,300,0.03,3,0.45,0.1,50,0.06,2,0.84,0.54,0.16,0.0
2475,small_world,uniform,2497317,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.38,0.12,0.0
2476,small_world,uniform,2498326,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.39,0.05,0.0
2477,small_world,uniform,2499335,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.28,0.02,0.0
2478,small_world,uniform,2500344,100,300,0.03,3,0.45,0.1,50,0.08,4,0.69,0.26,0.0,0.0
2479,small_world,uniform,2501353,100,300,0.03,3,0.45,0.1,50,0.08,3,0.73,0.4,0.2,0.0
2480,small_world,uniform,2502362,100,300,0.03,3,0.45,0.1,50,0.07,2,0.81,0.49,0.05,0.0
2481,small_world,uniform,2503371,100,300,0.03,3,0.45,0.1,50,0.04,1,0.76,0.4,0.13,0.0
2482,small_world,uniform,2504380,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.39,0.06,0.0
2483,small_world,uniform,2505389,100,300,0.03,3,0.45,0.1,50,0.05,2,0.72,0.38,0.11,0.0
2484,small_world,uniform,2506398,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.25,0.0,0.0
2485,small_world,uniform,2507407,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.31,0.0,0.0
2486,small_world,uniform,2508416,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.31,0.04,0.0
2487,small_world,uniform,2509425,100,300,0.03,3,0.45,0.1,50,0.04,1,0.76,0.4,0.08,0.0
2488,small_world,uniform,2510434,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.32,0.09,0.0
2489,small_world,uniform,2511443,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.05,0.0
2490,small_world,uniform,2512452,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.34,0.08,0.0
2491,small_world,uniform,2513461,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.32,0.04,0.0
2492,small_world,uniform,2514470,100,300,0.03,3,0.45,0.1,50,0.1,4,0.72,0.29,0.01,0.0
2493,small_world,uniform,2515479,100,300,0.03,3,0.45,0.1,50,0.06,2,0.79,0.47,0.09,0.0
2494,small_world,uniform,2516488,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.46,0.1,0.0
2495,small_world,uniform,2517497,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.39,0.02,0.0
2496,small_world,uniform,2518506,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.27,0.01,0.0
2497,small_world,uniform,2519515,100,300,0.03,3,0.45,0.1,50,0.04,1,0.71,0.39,0.07,0.0
2498,small_world,uniform,2520524,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.36,0.08,0.0
2499,small_world,uniform,2521533,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.36,0.08,0.0
2500,small_world,uniform,2522542,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.38,0.08,0.0
2501,small_world,uniform,2523551,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.39,0.07,0.0
2502,small_world,uniform,2524560,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.42,0.14,0.0
2503,small_world,uniform,2525569,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.04,0.0
2504,small_world,uniform,2526578,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.35,0.11,0.0
2505,small_world,uniform,2527587,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.33,0.09,0.0
2506,small_world,uniform,2528596,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.49,0.11,0.0
2507,small_world,uniform,2529605,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.39,0.05,0.0
2508,small_world,uniform,2530614,100,300,0.03,3,0.45,0.1,50,0.15,6,0.68,0.22,0.0,0.0
2509,small_world,uniform,2531623,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.45,0.06,0.0
2510,small_world,uniform,2532632,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.51,0.13,0.0
2511,small_world,uniform,2533641,100,300,0.03,3,0.45,0.1,50,0.04,1,0.69,0.22,0.01,0.0
2512,small_world,uniform,2534650,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.43,0.13,0.0
2513,small_world,uniform,2535659,100,300,0.03,3,0.45,0.1,50,0.07,3,0.74,0.33,0.05,0.0
2514,small_world,uniform,2536668,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.4,0.06,0.0
2515,small_world,uniform,2537677,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.3,0.02,0.0
2516,small_world,uniform,2538686,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.35,0.03,0.0
2517,small_world,uniform,2539695,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.32,0.01,0.0
2518,small_world,uniform,2540704,100,300,0.03,3,0.45,0.1,50,0.05,1,0.77,0.51,0.24,0.0
2519,small_world,uniform,2541713,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.34,0.05,0.0
2520,small_world,uniform,2542722,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.44,0.08,0.0
2521,small_world,uniform,2543731,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.42,0.11,0.0
2522,small_world,uniform,2544740,100,300,0.03,3,0.45,0.1,50,0.08,3,0.77,0.49,0.05,0.0
2523,small_world,uniform,2545749,100,300,0.03,3,0.45,0.1,50,0.03,0,0.81,0.49,0.13,0.0
2524,small_world,uniform,2546758,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.48,0.16,0.0
2525,small_world,uniform,2547767,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.25,0.04,0.0
2526,small_world,uniform,2548776,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.45,0.07,0.0
2527,small_world,uniform,2549785,100,300,0.03,3,0.45,0.1,50,0.03,0,0.81,0.47,0.15,0.0
2528,small_world,uniform,2550794,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.53,0.18,0.0
2529,small_world,uniform,2551803,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.1,0.0
2530,small_world,uniform,2552812,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.38,0.07,0.0
2531,small_world,uniform,2553821,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.37,0.05,0.0
2532,small_world,uniform,2554830,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.43,0.14,0.0
2533,small_world,uniform,2555839,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.41,0.09,0.0
2534,small_world,uniform,2556848,100,300,0.03,3,0.45,0.1,50,0.08,3,0.72,0.38,0.06,0.0
2535,small_world,uniform,2557857,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.46,0.1,0.0
2536,small_world,uniform,2558866,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.4,0.11,0.0
2537,small_world,uniform,2559875,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.4,0.01,0.0
2538,small_world,uniform,2560884,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.42,0.14,0.0
2539,small_world,uniform,2561893,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.51,0.11,0.0
2540,small_world,uniform,2562902,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.31,0.01,0.0
2541,small_world,uniform,2563911,100,300,0.03,3,0.45,0.1,50,0.04,1,0.72,0.2,0.0,0.0
2542,small_world,uniform,2564920,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.39,0.06,0.0
2543,small_world,uniform,2565929,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.42,0.06,0.0
2544,small_world,uniform,2566938,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.39,0.18,0.0
2545,small_world,uniform,2567947,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.28,0.01,0.0
2546,small_world,uniform,2568956,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.44,0.14,0.0
2547,small_world,uniform,2569965,100,300,0.03,3,0.45,0.1,50,0.26,18,0.57,0.2,0.02,0.0
2548,small_world,uniform,2570974,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.39,0.1,0.0
2549,small_world,uniform,2571983,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.46,0.15,0.0
2550,small_world,uniform,2572992,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.29,0.07,0.0
2551,small_world,uniform,2574001,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.45,0.19,0.0
2552,small_world,uniform,2575010,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.36,0.08,0.0
2553,small_world,uniform,2576019,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.4,0.14,0.0
2554,small_world,uniform,2577028,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.47,0.08,0.0
2555,small_world,uniform,2578037,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.38,0.13,0.0
2556,small_world,uniform,2579046,100,300,0.03,3,0.45,0.1,50,0.09,5,0.75,0.4,0.05,0.0
2557,small_world,uniform,2580055,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.42,0.13,0.0
2558,small_world,uniform,2581064,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.32,0.09,0.0
2559,small_world,uniform,2582073,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.36,0.08,0.0
2560,small_world,uniform,2583082,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.34,0.02,0.0
2561,small_world,uniform,2584091,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.42,0.09,0.0
2562,small_world,uniform,2585100,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.44,0.19,0.0
2563,small_world,uniform,2586109,100,300,0.03,3,0.45,0.1,50,0.07,3,0.74,0.41,0.07,0.0
2564,small_world,uniform,2587118,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.39,0.04,0.0
2565,small_world,uniform,2588127,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.31,0.02,0.0
2566,small_world,uniform,2589136,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.4,0.05,0.0
2567,small_world,uniform,2590145,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.44,0.1,0.0
2568,small_world,uniform,2591154,100,300,0.03,3,0.45,0.1,50,0.03,0,0.83,0.58,0.29,0.0
2569,small_world,uniform,2592163,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.4,0.08,0.0
2570,small_world,uniform,2593172,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.39,0.02,0.0
2571,small_world,uniform,2594181,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.42,0.18,0.0
2572,small_world,uniform,2595190,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.38,0.07,0.0
2573,small_world,uniform,2596199,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.42,0.06,0.0
2574,small_world,uniform,2597208,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.33,0.06,0.0
2575,small_world,uniform,2598217,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.5,0.2,0.0
2576,small_world,uniform,2599226,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.29,0.01,0.0
2577,small_world,uniform,2600235,100,300,0.03,3,0.45,0.1,50,0.05,2,0.76,0.38,0.07,0.0
2578,small_world,uniform,2601244,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.39,0.11,0.0
2579,small_world,uniform,2602253,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.57,0.3,0.0
2580,small_world,uniform,2603262,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.4,0.07,0.0
2581,small_world,uniform,2604271,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.32,0.03,0.0
2582,small_world,uniform,2605280,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8,0.44,0.1,0.0
2583,small_world,uniform,2606289,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.39,0.11,0.0
2584,small_world,uniform,2607298,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.38,0.1,0.0
2585,small_world,uniform,2608307,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8,0.43,0.1,0.0
2586,small_world,uniform,2609316,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.4,0.08,0.0
2587,small_world,uniform,2610325,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.48,0.28,0.0
2588,small_world,uniform,2611334,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.27,0.02,0.0
2589,small_world,uniform,2612343,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.38,0.08,0.0
2590,small_world,uniform,2613352,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.43,0.2,0.0
2591,small_world,uniform,2614361,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.38,0.04,0.0
2592,small_world,uniform,2615370,100,300,0.03,3,0.45,0.1,50,0.04,1,0.78,0.48,0.19,0.0
2593,small_world,uniform,2616379,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.27,0.02,0.0
2594,small_world,uniform,2617388,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.4,0.05,0.0
2595,small_world,uniform,2618397,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.28,0.01,0.0
2596,small_world,uniform,2619406,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.41,0.13,0.0
2597,small_world,uniform,2620415,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.49,0.09,0.0
2598,small_world,uniform,2621424,100,300,0.03,3,0.45,0.1,50,0.04,1,0.77,0.51,0.16,0.0
2599,small_world,uniform,2622433,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.42,0.04,0.0
2600,small_world,uniform,2623442,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.35,0.13,0.0
2601,small_world,uniform,2624451,100,300,0.03,3,0.45,0.1,50,0.05,1,0.69,0.34,0.13,0.0
2602,small_world,uniform,2625460,100,300,0.03,3,0.45,0.1,50,0.04,1,0.74,0.44,0.1,0.0
2603,small_world,uniform,2626469,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.42,0.11,0.0
2604,small_world,uniform,2627478,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.43,0.09,0.0
2605,small_world,uniform,2628487,100,300,0.03,3,0.45,0.1,50,0.15,8,0.67,0.24,0.06,0.0
2606,small_world,uniform,2629496,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.34,0.03,0.0
2607,small_world,uniform,2630505,100,300,0.03,3,0.45,0.1,50,0.08,4,0.73,0.36,0.16,0.0
2608,small_world,uniform,2631514,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7,0.34,0.09,0.0
2609,small_world,uniform,2632523,100,300,0.03,3,0.45,0.1,50,0.17,5,0.7,0.34,0.08,0.0
2610,small_world,uniform,2633532,100,300,0.03,3,0.45,0.1,50,0.03,0,0.83,0.58,0.27,0.0
2611,small_world,uniform,2634541,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.32,0.05,0.0
2612,small_world,uniform,2635550,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.24,0.02,0.0
2613,small_world,uniform,2636559,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.39,0.13,0.0
2614,small_world,uniform,2637568,100,300,0.03,3,0.45,0.1,50,0.05,2,0.74,0.31,0.06,0.0
2615,small_world,uniform,2638577,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.53,0.17,0.0
2616,small_world,uniform,2639586,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.3,0.02,0.0
2617,small_world,uniform,2640595,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.3,0.02,0.0
2618,small_world,uniform,2641604,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.34,0.08,0.0
2619,small_world,uniform,2642613,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.47,0.14,0.0
2620,small_world,uniform,2643622,100,300,0.03,3,0.45,0.1,50,0.04,1,0.76,0.47,0.15,0.0
2621,small_world,uniform,2644631,100,300,0.03,3,0.45,0.1,50,0.08,5,0.73,0.35,0.04,0.0
2622,small_world,uniform,2645640,100,300,0.03,3,0.45,0.1,50,0.07,3,0.82,0.51,0.21,0.0
2623,small_world,uniform,2646649,100,300,0.03,3,0.45,0.1,50,0.09,4,0.8,0.44,0.12,0.0
2624,small_world,uniform,2647658,100,300,0.03,3,0.45,0.1,50,0.18,8,0.63,0.21,0.01,0.0
2625,small_world,uniform,2648667,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.39,0.05,0.0
2626,small_world,uniform,2649676,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.45,0.08,0.0
2627,small_world,uniform,2650685,100,300,0.03,3,0.45,0.1,50,0.04,1,0.81,0.6,0.21,0.0
2628,small_world,uniform,2651694,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.6,0.26,0.0
2629,small_world,uniform,2652703,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.56,0.3,0.0
2630,small_world,uniform,2653712,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.38,0.05,0.0
2631,small_world,uniform,2654721,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.45,0.14,0.0
2632,small_world,uniform,2655730,100,300,0.03,3,0.45,0.1,50,0.04,1,0.73,0.34,0.05,0.0
2633,small_world,uniform,2656739,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.44,0.15,0.0
2634,small_world,uniform,2657748,100,300,0.03,3,0.45,0.1,50,0.05,2,0.8,0.57,0.32,0.0
2635,small_world,uniform,2658757,100,300,0.03,3,0.45,0.1,50,0.09,4,0.77,0.4,0.12,0.0
2636,small_world,uniform,2659766,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.35,0.02,0.0
2637,small_world,uniform,2660775,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8,0.51,0.16,0.0
