run_id,kind,weight_type,targeting,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_d_1,xi_a_1.5
730,random,degree,degree,736612,500,1527,0.03,15,0.45,0.1,50,0.048,2,0.5873140172278785,0.5742070944608453
731,random,degree,degree,737621,500,1483,0.03,15,0.45,0.1,50,0.048,1,0.589618815896188,0.5920458950831302
732,random,degree,degree,738630,500,1519,0.03,15,0.45,0.1,50,0.048,1,0.5992907801418434,0.5711973448158978
733,random,degree,degree,739639,500,1455,0.03,15,0.45,0.1,50,0.05,2,0.5908713692946052,0.5924712352638578
734,random,degree,degree,740648,500,1544,0.03,15,0.45,0.1,50,0.054,2,0.5931221020092744,0.5561197925102384
735,random,degree,degree,741657,500,1504,0.03,15,0.45,0.1,50,0.05,1,0.5785486443381179,0.5657386718799522
736,random,degree,degree,742666,500,1480,0.03,15,0.45,0.1,50,0.042,2,0.5918699186991859,0.5960294726529637
737,random,degree,degree,743675,500,1511,0.03,15,0.45,0.1,50,0.046,2,0.5923869944488499,0.5904354206049941
738,random,degree,degree,744684,500,1531,0.03,15,0.45,0.1,50,0.046,1,0.5577673692427784,0.5623056441882444
739,random,degree,degree,745693,500,1529,0.03,15,0.45,0.1,50,0.05,2,0.5801407349491784,0.5644134732661878
740,random,degree,degree,746702,500,1468,0.03,15,0.45,0.1,50,0.046,2,0.607553366174056,0.5921217505405074
701,random,degree,degree,707351,500,1525,0.03,15,0.45,0.1,50,0.038,2,0.5749019607843135,0.6027019982613051
702,random,degree,degree,708360,500,1482,0.03,15,0.45,0.1,50,0.056,2,0.587662337662337,0.5720624609653514
703,random,degree,degree,709369,500,1473,0.03,15,0.45,0.1,50,0.042,2,0.5658217497955844,0.5908535671159011
704,random,degree,degree,710378,500,1528,0.03,15,0.45,0.1,50,0.038,2,0.588028169014085,0.616205691401161
705,random,degree,degree,711387,500,1535,0.03,15,0.45,0.1,50,0.05,1,0.6007782101167314,0.549837582490148
706,random,degree,degree,712396,500,1407,0.03,15,0.45,0.1,50,0.048,2,0.6227312013828866,0.6119470742783916
707,random,degree,degree,713405,500,1541,0.03,15,0.45,0.1,50,0.044,1,0.6006971340046484,0.5882534689281482
708,random,degree,degree,714414,500,1543,0.03,15,0.45,0.1,50,0.044,1,0.5618716163959783,0.5799497591865995
709,random,degree,degree,715423,500,1555,0.03,15,0.45,0.1,50,0.038,1,0.6444444444444436,0.6302182186750546
710,random,degree,degree,716432,500,1528,0.03,15,0.45,0.1,50,0.046,1,0.5833333333333335,0.5795176871782428
711,random,degree,degree,717441,500,1533,0.03,15,0.45,0.1,50,0.05,4,0.5869056897895555,0.5569173393166873
712,random,degree,degree,718450,500,1526,0.03,15,0.45,0.1,50,0.044,2,0.5932601880877744,0.5923413970620522
713,random,degree,degree,719459,500,1470,0.03,15,0.45,0.1,50,0.044,2,0.578688524590164,0.5849624052130595
714,random,degree,degree,720468,500,1508,0.03,15,0.45,0.1,50,0.038,2,0.5624006359300477,0.5965143626356441
715,random,degree,degree,721477,500,1445,0.03,15,0.45,0.1,50,0.06,3,0.601673640167362,0.5663397502262132
716,random,degree,degree,722486,500,1545,0.03,15,0.45,0.1,50,0.044,2,0.5938223938223939,0.5817082219493397
717,random,degree,degree,723495,500,1525,0.03,15,0.45,0.1,50,0.054,2,0.600392156862745,0.5757830687477853
718,random,degree,degree,724504,500,1482,0.03,15,0.45,0.1,50,0.044,2,0.5868506493506495,0.5930045054645674
719,random,degree,degree,725513,500,1518,0.03,15,0.45,0.1,50,0.048,2,0.5607255520504735,0.5695506662547978
720,random,degree,degree,726522,500,1522,0.03,15,0.45,0.1,50,0.04,1,0.5719339622641497,0.6065433974716878
661,random,degree,degree,666991,500,1527,0.03,15,0.45,0.1,50,0.038,2,0.5978856695379796,0.6130805999647577
662,random,degree,degree,668000,500,1476,0.03,15,0.45,0.1,50,0.044,2,0.6007340946166394,0.6171326906718151
663,random,degree,degree,669009,500,1483,0.03,15,0.45,0.1,50,0.046,1,0.586374695863747,0.5997191870418267
664,random,degree,degree,670018,500,1601,0.03,15,0.45,0.1,50,0.044,3,0.587712805329386,0.5867904181221586
665,random,degree,degree,671027,500,1538,0.03,15,0.45,0.1,50,0.05,2,0.58501552795031,0.5788726074238376
666,random,degree,degree,672036,500,1564,0.03,15,0.45,0.1,50,0.048,1,0.5799086757990871,0.5771980191070218
667,random,degree,degree,673045,500,1478,0.03,15,0.45,0.1,50,0.066,3,0.5244299674267091,0.4691390992791274
668,random,degree,degree,674054,500,1495,0.03,15,0.45,0.1,50,0.056,2,0.5710843373493976,0.5477229982918248
669,random,degree,degree,675063,500,1454,0.03,15,0.45,0.1,50,0.044,2,0.584717607973422,0.6085295846570388
670,random,degree,degree,676072,500,1503,0.03,15,0.45,0.1,50,0.056,2,0.5698324022346364,0.5517797710449751
671,random,degree,degree,677081,500,1526,0.03,15,0.45,0.1,50,0.048,3,0.5650470219435736,0.5386221871182176
672,random,degree,degree,678090,500,1524,0.03,15,0.45,0.1,50,0.054,2,0.59065934065934,0.5557815791483248
673,random,degree,degree,679099,500,1448,0.03,15,0.45,0.1,50,0.06,2,0.5955759599332211,0.5620636306564556
674,random,degree,degree,680108,500,1509,0.03,15,0.45,0.1,50,0.052,2,0.5591739475774415,0.5530811336145798
675,random,degree,degree,681117,500,1485,0.03,15,0.45,0.1,50,0.046,2,0.5769230769230768,0.5833744015728769
676,random,degree,degree,682126,500,1503,0.03,15,0.45,0.1,50,0.052,4,0.6129289704708701,0.607733822617759
677,random,degree,degree,683135,500,1523,0.03,15,0.45,0.1,50,0.04,1,0.5648075412411618,0.5946608623210702
678,random,degree,degree,684144,500,1536,0.03,15,0.45,0.1,50,0.04,1,0.5699844479004672,0.5938247168647244
679,random,degree,degree,685153,500,1559,0.03,15,0.45,0.1,50,0.038,1,0.5622612681436218,0.6073223177953868
680,random,degree,degree,686162,500,1544,0.03,15,0.45,0.1,50,0.048,3,0.5850077279752705,0.5708152029366833
621,random,degree,degree,626631,500,1462,0.03,15,0.45,0.1,50,0.05,2,0.5618811881188124,0.5697481264319897
622,random,degree,degree,627640,500,1539,0.03,15,0.45,0.1,50,0.044,1,0.5620636152055857,0.5578277503740589
623,random,degree,degree,628649,500,1550,0.03,15,0.45,0.1,50,0.04,1,0.591538461538462,0.5778558146349838
624,random,degree,degree,629658,500,1496,0.03,15,0.45,0.1,50,0.044,2,0.5922953451043336,0.5733644766710208
625,random,degree,degree,630667,500,1504,0.03,15,0.45,0.1,50,0.04,2,0.5829346092503987,0.6024913956087706
626,random,degree,degree,631676,500,1527,0.03,15,0.45,0.1,50,0.044,2,0.5665622552858264,0.5728868605366679
627,random,degree,degree,632685,500,1486,0.03,15,0.45,0.1,50,0.052,2,0.5703883495145636,0.5579786380254167
628,random,degree,degree,633694,500,1478,0.03,15,0.45,0.1,50,0.042,2,0.568403908794789,0.6122253110026209
629,random,degree,degree,634703,500,1560,0.03,15,0.45,0.1,50,0.04,1,0.5881679389312989,0.6041252376070876
630,random,degree,degree,635712,500,1453,0.03,15,0.45,0.1,50,0.05,1,0.6014131338320859,0.5766334738823901
631,random,degree,degree,636721,500,1514,0.03,15,0.45,0.1,50,0.046,2,0.5791139240506321,0.5892914003767291
632,random,degree,degree,637730,500,1525,0.03,15,0.45,0.1,50,0.06,2,0.5729411764705885,0.537698280400403
633,random,degree,degree,638739,500,1468,0.03,15,0.45,0.1,50,0.05,3,0.6042692939244663,0.5787090945253703
634,random,degree,degree,639748,500,1497,0.03,15,0.45,0.1,50,0.054,2,0.5954290296712105,0.5537559268290945
635,random,degree,degree,640757,500,1521,0.03,15,0.45,0.1,50,0.052,2,0.5731707317073176,0.5615394368320791
636,random,degree,degree,641766,500,1456,0.03,15,0.45,0.1,50,0.048,2,0.5679933665008287,0.5797782562769309
637,random,degree,degree,642775,500,1548,0.03,15,0.45,0.1,50,0.044,2,0.5835901386748843,0.569739649846271
638,random,degree,degree,643784,500,1471,0.03,15,0.45,0.1,50,0.04,1,0.6085176085176088,0.6225449694540255
639,random,degree,degree,644793,500,1476,0.03,15,0.45,0.1,50,0.044,1,0.566068515497553,0.5816833841430074
640,random,degree,degree,645802,500,1525,0.03,15,0.45,0.1,50,0.034,1,0.6015686274509795,0.6337052470972733
681,random,degree,degree,687171,500,1456,0.03,15,0.45,0.1,50,0.042,1,0.5634328358208956,0.6047913982499078
682,random,degree,degree,688180,500,1464,0.03,15,0.45,0.1,50,0.044,2,0.5799011532125213,0.5883811738082718
683,random,degree,degree,689189,500,1534,0.03,15,0.45,0.1,50,0.052,2,0.5767133956386301,0.5473344119735852
684,random,degree,degree,690198,500,1516,0.03,15,0.45,0.1,50,0.054,3,0.5967614533965238,0.5683432213017189
685,random,degree,degree,691207,500,1458,0.03,15,0.45,0.1,50,0.046,2,0.5687086092715224,0.5760373477556072
686,random,degree,degree,692216,500,1490,0.03,15,0.45,0.1,50,0.046,1,0.5907258064516125,0.6005536619955213
687,random,degree,degree,693225,500,1528,0.03,15,0.45,0.1,50,0.044,2,0.6005477308294209,0.6103022618379234
688,random,degree,degree,694234,500,1511,0.03,15,0.45,0.1,50,0.056,2,0.5761300555114993,0.5384574441080695
689,random,degree,degree,695243,500,1485,0.03,15,0.45,0.1,50,0.056,3,0.5599190283400808,0.5374676061015314
690,random,degree,degree,696252,500,1475,0.03,15,0.45,0.1,50,0.042,1,0.6024489795918366,0.600443055432175
691,random,degree,degree,697261,500,1535,0.03,15,0.45,0.1,50,0.034,1,0.6143968871595332,0.6294357834642438
692,random,degree,degree,698270,500,1530,0.03,15,0.45,0.1,50,0.048,1,0.5863281250000001,0.5743340567191736
693,random,degree,degree,699279,500,1520,0.03,15,0.45,0.1,50,0.048,2,0.5885826771653533,0.5754590920773421
694,random,degree,degree,700288,500,1498,0.03,15,0.45,0.1,50,0.048,3,0.6001602564102566,0.5854117725451197
695,random,degree,degree,701297,500,1490,0.03,15,0.45,0.1,50,0.056,2,0.5842741935483875,0.5614018095728218
696,random,degree,degree,702306,500,1536,0.03,15,0.45,0.1,50,0.04,1,0.5867029548989109,0.6000054823790586
697,random,degree,degree,703315,500,1562,0.03,15,0.45,0.1,50,0.042,1,0.5693597560975616,0.5814066932756726
698,random,degree,degree,704324,500,1559,0.03,15,0.45,0.1,50,0.046,3,0.5897631779984714,0.5580390751099686
699,random,degree,degree,705333,500,1511,0.03,15,0.45,0.1,50,0.048,2,0.5519429024583667,0.5424070912148725
700,random,degree,degree,706342,500,1513,0.03,15,0.45,0.1,50,0.04,2,0.6128266033254153,0.6332903138756819
741,random,degree,degree,747711,500,1545,0.03,15,0.45,0.1,50,0.048,2,0.5733590733590733,0.568720358710583
742,random,degree,degree,748720,500,1475,0.03,15,0.45,0.1,50,0.04,1,0.5942857142857135,0.6356208531337957
743,random,degree,degree,749729,500,1545,0.03,15,0.45,0.1,50,0.048,2,0.5806949806949808,0.5684230903608503
744,random,degree,degree,750738,500,1552,0.03,15,0.45,0.1,50,0.046,1,0.5902457757296459,0.5727195472762643
745,random,degree,degree,751747,500,1546,0.03,15,0.45,0.1,50,0.042,1,0.6091820987654322,0.605283725082716
746,random,degree,degree,752756,500,1508,0.03,15,0.45,0.1,50,0.052,3,0.6204292527821937,0.5674995821410103
747,random,degree,degree,753765,500,1561,0.03,15,0.45,0.1,50,0.054,2,0.5598779557589626,0.5328617075982662
748,random,degree,degree,754774,500,1498,0.03,15,0.45,0.1,50,0.046,1,0.6125801282051281,0.5985468978049016
749,random,degree,degree,755783,500,1461,0.03,15,0.45,0.1,50,0.056,2,0.5582163501238643,0.5468875355218749
750,random,degree,degree,756792,500,1542,0.03,15,0.45,0.1,50,0.07,4,0.5994582043343646,0.5049867690990806
751,random,degree,degree,757801,500,1540,0.03,15,0.45,0.1,50,0.048,1,0.5875968992248067,0.5731196151372411
752,random,degree,degree,758810,500,1451,0.03,15,0.45,0.1,50,0.052,2,0.5957535387177358,0.5751849285558354
753,random,degree,degree,759819,500,1518,0.03,15,0.45,0.1,50,0.052,2,0.5591482649842263,0.5614065051217719
754,random,degree,degree,760828,500,1501,0.03,15,0.45,0.1,50,0.046,1,0.5903277378097518,0.5925446051658568
755,random,degree,degree,761837,500,1470,0.03,15,0.45,0.1,50,0.048,2,0.5811475409836077,0.5797603835948114
756,random,degree,degree,762846,500,1516,0.03,15,0.45,0.1,50,0.054,2,0.5726698262243288,0.5465199236329945
757,random,degree,degree,763855,500,1469,0.03,15,0.45,0.1,50,0.038,2,0.5771123872026245,0.6185050188801244
758,random,degree,degree,764864,500,1550,0.03,15,0.45,0.1,50,0.044,2,0.5838461538461545,0.5936701666094835
759,random,degree,degree,765873,500,1495,0.03,15,0.45,0.1,50,0.054,3,0.5654618473895582,0.5595586793781877
760,random,degree,degree,766882,500,1451,0.03,15,0.45,0.1,50,0.04,1,0.6199000832639466,0.6350877625063455
641,random,degree,degree,646811,500,1551,0.03,15,0.45,0.1,50,0.048,1,0.5430438124519605,0.5271708516499133
642,random,degree,degree,647820,500,1465,0.03,15,0.45,0.1,50,0.048,2,0.594238683127572,0.5882699938821019
643,random,degree,degree,648829,500,1496,0.03,15,0.45,0.1,50,0.036,1,0.5975120385232751,0.6178547781990223
644,random,degree,degree,649838,500,1521,0.03,15,0.45,0.1,50,0.046,2,0.5857592446892214,0.593885398400618
645,random,degree,degree,650847,500,1540,0.03,15,0.45,0.1,50,0.042,2,0.5678294573643397,0.5957184776887325
646,random,degree,degree,651856,500,1535,0.03,15,0.45,0.1,50,0.042,2,0.614396887159533,0.6029084673555174
647,random,degree,degree,652865,500,1495,0.03,15,0.45,0.1,50,0.04,1,0.5859437751004006,0.6198879095088753
648,random,degree,degree,653874,500,1511,0.03,15,0.45,0.1,50,0.038,1,0.6288659793814437,0.6283895652384598
649,random,degree,degree,654883,500,1511,0.03,15,0.45,0.1,50,0.056,3,0.555114988104678,0.5342412006258344
650,random,degree,degree,655892,500,1495,0.03,15,0.45,0.1,50,0.06,4,0.5542168674698802,0.5292976048972429
651,random,degree,degree,656901,500,1531,0.03,15,0.45,0.1,50,0.044,2,0.6178766588602655,0.6125161810771328
652,random,degree,degree,657910,500,1510,0.03,15,0.45,0.1,50,0.042,2,0.5817460317460318,0.5962563116334384
653,random,degree,degree,658919,500,1420,0.03,15,0.45,0.1,50,0.064,2,0.5478632478632476,0.511972137907973
654,random,degree,degree,659928,500,1471,0.03,15,0.45,0.1,50,0.052,3,0.6449631449631441,0.6022440975694033
655,random,degree,degree,660937,500,1491,0.03,15,0.45,0.1,50,0.04,1,0.5785656728444798,0.5926473830963511
656,random,degree,degree,661946,500,1476,0.03,15,0.45,0.1,50,0.044,2,0.5754486133768352,0.5793253531614302
657,random,degree,degree,662955,500,1528,0.03,15,0.45,0.1,50,0.042,2,0.6064162754303599,0.5970711970287867
658,random,degree,degree,663964,500,1471,0.03,15,0.45,0.1,50,0.048,2,0.5999180999180994,0.6031821212338275
659,random,degree,degree,664973,500,1530,0.03,15,0.45,0.1,50,0.038,1,0.5847656250000002,0.5978816622389128
660,random,degree,degree,665982,500,1522,0.03,15,0.45,0.1,50,0.048,3,0.5715408805031431,0.5607288640639982
761,random,degree,degree,767891,500,1518,0.03,15,0.45,0.1,50,0.034,1,0.6013406940063092,0.6182033734630284
762,random,degree,degree,768900,500,1531,0.03,15,0.45,0.1,50,0.034,1,0.61631537861046,0.6325999363219917
763,random,degree,degree,769909,500,1509,0.03,15,0.45,0.1,50,0.058,2,0.5738681493248607,0.5452395586089539
764,random,degree,degree,770918,500,1499,0.03,15,0.45,0.1,50,0.06,2,0.5888710968775019,0.5412132721749063
765,random,degree,degree,771927,500,1484,0.03,15,0.45,0.1,50,0.06,3,0.5830632090761747,0.5551187996438515
766,random,degree,degree,772936,500,1547,0.03,15,0.45,0.1,50,0.04,2,0.6010023130300693,0.6210687598688824
767,random,degree,degree,773945,500,1515,0.03,15,0.45,0.1,50,0.05,2,0.57588932806324,0.5632116696992814
768,random,degree,degree,774954,500,1528,0.03,15,0.45,0.1,50,0.046,1,0.5684663536776218,0.5595881712636508
769,random,degree,degree,775963,500,1522,0.03,15,0.45,0.1,50,0.048,2,0.6065251572327035,0.5923637936303797
770,random,degree,degree,776972,500,1489,0.03,15,0.45,0.1,50,0.042,2,0.5786924939467329,0.5944643331901356
771,random,degree,degree,777981,500,1509,0.03,15,0.45,0.1,50,0.064,2,0.5528196981731532,0.5121789725165639
772,random,degree,degree,778990,500,1466,0.03,15,0.45,0.1,50,0.05,3,0.5645559210526321,0.5601616433650544
773,random,degree,degree,779999,500,1524,0.03,15,0.45,0.1,50,0.038,1,0.5934065934065932,0.6079380597193015
774,random,degree,degree,781008,500,1586,0.03,15,0.45,0.1,50,0.04,1,0.5984281437125755,0.6092132379706493
775,random,degree,degree,782017,500,1526,0.03,15,0.45,0.1,50,0.05,2,0.5764106583072112,0.5775777957463757
776,random,degree,degree,783026,500,1566,0.03,15,0.45,0.1,50,0.048,1,0.568389057750759,0.5658486395919038
777,random,degree,degree,784035,500,1513,0.03,15,0.45,0.1,50,0.04,2,0.6072842438638157,0.6209156339540297
778,random,degree,degree,785044,500,1535,0.03,15,0.45,0.1,50,0.054,2,0.5891050583657584,0.5719363537330909
779,random,degree,degree,786053,500,1438,0.03,15,0.45,0.1,50,0.044,2,0.5896464646464644,0.5814670138995116
780,random,degree,degree,787062,500,1483,0.03,15,0.45,0.1,50,0.062,4,0.5433901054339008,0.5245507090705189
781,random,degree,degree,788071,500,1560,0.03,15,0.45,0.1,50,0.04,1,0.5988549618320615,0.5998698645367821
782,random,degree,degree,789080,500,1474,0.03,15,0.45,0.1,50,0.042,1,0.622957516339869,0.6357936163680264
783,random,degree,degree,790089,500,1536,0.03,15,0.45,0.1,50,0.038,1,0.6259720062208404,0.6318214013041588
784,random,degree,degree,791098,500,1547,0.03,15,0.45,0.1,50,0.044,1,0.5936777178103326,0.582250724582397
785,random,degree,degree,792107,500,1549,0.03,15,0.45,0.1,50,0.046,1,0.5604311008468045,0.5572459171965779
786,random,degree,degree,793116,500,1469,0.03,15,0.45,0.1,50,0.044,2,0.588597210828548,0.6050411809904381
787,random,degree,degree,794125,500,1530,0.03,15,0.45,0.1,50,0.046,1,0.5597656250000003,0.5718331399292821
788,random,degree,degree,795134,500,1452,0.03,15,0.45,0.1,50,0.036,1,0.5848585690515798,0.6279639181844175
789,random,degree,degree,796143,500,1519,0.03,15,0.45,0.1,50,0.04,1,0.6312056737588654,0.6337313313550672
790,random,degree,degree,797152,500,1460,0.03,15,0.45,0.1,50,0.066,3,0.5533057851239676,0.5059599948603146
791,random,degree,degree,798161,500,1583,0.03,15,0.45,0.1,50,0.04,1,0.5780195048762192,0.6033179558688391
792,random,degree,degree,799170,500,1470,0.03,15,0.45,0.1,50,0.06,2,0.5946721311475406,0.5635324480533402
793,random,degree,degree,800179,500,1537,0.03,15,0.45,0.1,50,0.04,1,0.5664335664335656,0.5840418754395262
794,random,degree,degree,801188,500,1544,0.03,15,0.45,0.1,50,0.048,2,0.5927357032457492,0.5843746906949654
795,random,degree,degree,802197,500,1585,0.03,15,0.45,0.1,50,0.042,3,0.5853932584269663,0.5887387479024926
796,random,degree,degree,803206,500,1540,0.03,15,0.45,0.1,50,0.048,3,0.5775193798449617,0.5646867842882295
797,random,degree,degree,804215,500,1504,0.03,15,0.45,0.1,50,0.042,1,0.5917065390749606,0.5983731863441601
798,random,degree,degree,805224,500,1542,0.03,15,0.45,0.1,50,0.06,2,0.5394736842105246,0.500379928945922
799,random,degree,degree,806233,500,1561,0.03,15,0.45,0.1,50,0.042,2,0.594584286803966,0.597942530063261
800,random,degree,degree,807242,500,1454,0.03,15,0.45,0.1,50,0.042,1,0.6117109634551491,0.6051893729255416
801,scale_free,degree,degree,808251,500,1491,0.03,15,0.45,0.1,50,0.234,7,0.05668016194331952,0.002607186795968868
802,scale_free,degree,degree,809260,500,1491,0.03,15,0.45,0.1,50,0.286,12,0.0398110661268556,0.00033086058277281323
803,scale_free,degree,degree,810269,500,1491,0.03,15,0.45,0.1,50,0.34,17,0.04116059379217261,0.00011875521309740745
804,scale_free,degree,degree,811278,500,1491,0.03,15,0.45,0.1,50,0.316,9,0.10233682514101444,0.001608430307821999
805,scale_free,degree,degree,812287,500,1491,0.03,15,0.45,0.1,50,0.274,8,0.0627530364372471,0.0010408383350366738
806,scale_free,degree,degree,813296,500,1491,0.03,15,0.45,0.1,50,0.336,11,0.026990553306342927,0.00011713189735049636
807,scale_free,degree,degree,814305,500,1491,0.03,15,0.45,0.1,50,0.266,8,0.05735492577597826,0.0008820212359160239
808,scale_free,degree,degree,815314,500,1491,0.03,15,0.45,0.1,50,0.29,18,0.07017543859649142,0.002198228756492511
809,scale_free,degree,degree,816323,500,1491,0.03,15,0.45,0.1,50,0.374,18,0.020917678812415585,1.6336534600730235e-05
810,scale_free,degree,degree,817332,500,1491,0.03,15,0.45,0.1,50,0.166,7,0.12145748987854321,0.016989143999679275
811,scale_free,degree,degree,818341,500,1491,0.03,15,0.45,0.1,50,0.206,7,0.1365834004834789,0.010524379971220552
812,scale_free,degree,degree,819350,500,1491,0.03,15,0.45,0.1,50,1.0,22,0.0,0.0
813,scale_free,degree,degree,820359,500,1491,0.03,15,0.45,0.1,50,0.332,15,0.036437246963562486,2.3058247453478005e-05
814,scale_free,degree,degree,821368,500,1491,0.03,15,0.45,0.1,50,1.0,37,0.0,0.0
815,scale_free,degree,degree,822377,500,1491,0.03,15,0.45,0.1,50,0.182,5,0.07085020242914952,0.006926911312159802
816,scale_free,degree,degree,823386,500,1491,0.03,15,0.45,0.1,50,0.27,9,0.05600539811066095,0.0009918762052314786
817,scale_free,degree,degree,824395,500,1491,0.03,15,0.45,0.1,50,0.168,3,0.07489878542510059,0.009843634506457134
818,scale_free,degree,degree,825404,500,1491,0.03,15,0.45,0.1,50,0.19,9,0.07827260458839413,0.003691059559342371
819,scale_free,degree,degree,826413,500,1491,0.03,15,0.45,0.1,50,0.232,8,0.04520917678812424,0.0010539343303345645
820,scale_free,degree,degree,827422,500,1491,0.03,15,0.45,0.1,50,0.388,12,0.029689608636976825,0.0
861,scale_free,degree,degree,868791,500,1491,0.03,15,0.45,0.1,50,1.0,26,0.0,0.0
862,scale_free,degree,degree,869800,500,1491,0.03,15,0.45,0.1,50,0.226,8,0.05600539811066142,0.0017260713451845591
863,scale_free,degree,degree,870809,500,1491,0.03,15,0.45,0.1,50,0.284,13,0.04251012145749016,0.001148618158970274
864,scale_free,degree,degree,871818,500,1491,0.03,15,0.45,0.1,50,0.18,5,0.09311740890688233,0.011245123087674511
865,scale_free,degree,degree,872827,500,1491,0.03,15,0.45,0.1,50,1.0,19,0.0,0.0
866,scale_free,degree,degree,873836,500,1491,0.03,15,0.45,0.1,50,1.0,28,0.0,0.0
867,scale_free,degree,degree,874845,500,1491,0.03,15,0.45,0.1,50,0.218,5,0.06950067476383266,0.0024217673373891913
868,scale_free,degree,degree,875854,500,1491,0.03,15,0.45,0.1,50,1.0,38,0.0,0.0
869,scale_free,degree,degree,876863,500,1491,0.03,15,0.45,0.1,50,1.0,30,0.0,0.0
870,scale_free,degree,degree,877872,500,1491,0.03,15,0.45,0.1,50,0.33,9,0.03373819163292857,0.0002578165400335051
871,scale_free,degree,degree,878881,500,1491,0.03,15,0.45,0.1,50,0.3,7,0.06861755802220089,0.0006707287802007899
872,scale_free,degree,degree,879890,500,1491,0.03,15,0.45,0.1,50,0.302,8,0.05060728744939281,0.00031153418632836325
873,scale_free,degree,degree,880899,500,1491,0.03,15,0.45,0.1,50,1.0,29,0.0,0.0
874,scale_free,degree,degree,881908,500,1491,0.03,15,0.45,0.1,50,0.202,5,0.0802968960863699,0.002237454161061728
875,scale_free,degree,degree,882917,500,1491,0.03,15,0.45,0.1,50,0.192,5,0.07894736842105218,0.006657896375520848
876,scale_free,degree,degree,883926,500,1491,0.03,15,0.45,0.1,50,0.24,9,0.06950067476383276,0.0022075100559331654
877,scale_free,degree,degree,884935,500,1491,0.03,15,0.45,0.1,50,0.438,21,0.01821862348178144,0.0
878,scale_free,degree,degree,885944,500,1491,0.03,15,0.45,0.1,50,0.224,10,0.056005398110661075,0.0028032303138622295
879,scale_free,degree,degree,886953,500,1491,0.03,15,0.45,0.1,50,0.234,7,0.06950067476383237,0.0004057826449851864
880,scale_free,degree,degree,887962,500,1491,0.03,15,0.45,0.1,50,1.0,17,0.0,0.0
821,scale_free,degree,degree,828431,500,1491,0.03,15,0.45,0.1,50,0.306,11,0.05802968960863664,0.00011808267338523887
822,scale_free,degree,degree,829440,500,1491,0.03,15,0.45,0.1,50,0.296,14,0.04183535762483105,1.9331798672481617e-05
823,scale_free,degree,degree,830449,500,1491,0.03,15,0.45,0.1,50,0.26,13,0.051282051282051405,0.0007537071177891223
824,scale_free,degree,degree,831458,500,1491,0.03,15,0.45,0.1,50,0.16,4,0.09379217273954096,0.012527747723439337
825,scale_free,degree,degree,832467,500,1491,0.03,15,0.45,0.1,50,1.0,29,0.0,0.0
826,scale_free,degree,degree,833476,500,1491,0.03,15,0.45,0.1,50,0.234,6,0.04925775978407575,0.0006854917376569969
827,scale_free,degree,degree,834485,500,1491,0.03,15,0.45,0.1,50,0.224,7,0.0627530364372466,0.0012712130880168902
828,scale_free,degree,degree,835494,500,1491,0.03,15,0.45,0.1,50,1.0,15,0.0,0.0
829,scale_free,degree,degree,836503,500,1491,0.03,15,0.45,0.1,50,0.234,9,0.08906882591093089,0.003452995719652235
830,scale_free,degree,degree,837512,500,1491,0.03,15,0.45,0.1,50,0.354,10,0.03171390013495289,2.567866177219715e-05
831,scale_free,degree,degree,838521,500,1491,0.03,15,0.45,0.1,50,0.202,6,0.06545209176788115,0.0021332617670463765
832,scale_free,degree,degree,839530,500,1491,0.03,15,0.45,0.1,50,0.312,14,0.04183535762483147,0.000379618228942299
833,scale_free,degree,degree,840539,500,1491,0.03,15,0.45,0.1,50,0.208,8,0.06275303643724672,0.0031375032956907677
834,scale_free,degree,degree,841548,500,1491,0.03,15,0.45,0.1,50,1.0,18,0.0,0.0
835,scale_free,degree,degree,842557,500,1491,0.03,15,0.45,0.1,50,0.186,5,0.08771929824561439,0.00655582119808139
836,scale_free,degree,degree,843566,500,1491,0.03,15,0.45,0.1,50,0.19,4,0.06207827260458851,0.0036115677351741585
837,scale_free,degree,degree,844575,500,1491,0.03,15,0.45,0.1,50,0.366,8,0.020242914979757158,2.4780055539061376e-06
838,scale_free,degree,degree,845584,500,1491,0.03,15,0.45,0.1,50,0.3,13,0.044534412955465584,0.00021592897403281962
839,scale_free,degree,degree,846593,500,1491,0.03,15,0.45,0.1,50,1.0,32,0.0,0.0
840,scale_free,degree,degree,847602,500,1491,0.03,15,0.45,0.1,50,0.188,10,0.10796221322537058,0.006656107448529366
841,scale_free,degree,degree,848611,500,1491,0.03,15,0.45,0.1,50,0.352,12,0.0323886639676112,0.00012681580227435127
842,scale_free,degree,degree,849620,500,1491,0.03,15,0.45,0.1,50,0.302,10,0.04858299595141716,0.0
843,scale_free,degree,degree,850629,500,1491,0.03,15,0.45,0.1,50,0.196,8,0.07827260458839437,0.005654102342940458
844,scale_free,degree,degree,851638,500,1491,0.03,15,0.45,0.1,50,1.0,21,0.0,0.0
845,scale_free,degree,degree,852647,500,1491,0.03,15,0.45,0.1,50,0.326,12,0.03711201079622135,0.00029740893371528004
846,scale_free,degree,degree,853656,500,1491,0.03,15,0.45,0.1,50,1.0,18,0.0,0.0
847,scale_free,degree,degree,854665,500,1491,0.03,15,0.45,0.1,50,0.4,16,0.031713900134952844,6.34281449526371e-05
848,scale_free,degree,degree,855674,500,1491,0.03,15,0.45,0.1,50,0.38,23,0.040485829959514365,0.0005806806818420751
